chromosome	position	strand	refGenome	reads	subject	externalSampleID	internalSampleID	cellType	timePoint	estAbund	relAbund	nearestFeature	inFeature	nearestFeatureStrand	inFeatureExon	nearestFeatureDist	nearestOncoFeature	nearestOncoFeatureDist
chr13	29432836	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	MTUS2	TRUE	+	FALSE	-0	UBL3	331570
chr13	29870624	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LINC00297	FALSE	-	FALSE	1987	UBL3	-19940
chr13	30813947	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LINC00398	FALSE	+	FALSE	3301	HMGB1	-196349
chr13	34915789	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	NBEA	FALSE	+	FALSE	-26496	STARD13	-1238953
chr13	34957918	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	NBEA	TRUE	+	FALSE	0	STARD13	-1281082
chr13	37569099	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	6	0.11983223487118035	POSTN	TRUE	-	FALSE	-0	FOXO1	2986563
chr13	37707460	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	TRPC4	TRUE	-	FALSE	-0	FOXO1	2848202
chr13	38419645	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	UFM1	FALSE	+	FALSE	56637	FOXO1	2136017
chr13	41751219	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	VWA8	TRUE	-	FALSE	-0	FOXO1	-1084621
chr13	51228476	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	FAM124A	TRUE	+	FALSE	0	INTS6	133087
chr13	59972011	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	DIAPH3	TRUE	-	FALSE	0	OLFM4	6919949
chr13	63909015	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LOC102723968	FALSE	-	FALSE	-64889	KLF5	-9145959
chr13	65072979	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LINC01052	FALSE	+	FALSE	-793066	KLF5	-7981995
chr13	73819130	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	KLF12	TRUE	-	FALSE	-0	KLF5	741587
chr13	80598164	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	SPRY2	FALSE	-	FALSE	-257048	POU4F1	-1994603
chr13	82103271	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LINC00564	FALSE	-	FALSE	-876287	POU4F1	-3499710
chr13	84438335	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LINC00333	TRUE	+	FALSE	-0	POU4F1	-5834774
chr13	90538104	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LINC01049	FALSE	+	FALSE	2761	MIR17	-812499
chr13	94593409	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	TGDS	TRUE	-	FALSE	0	GPC5	1726171
chr14	100726890	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	DLK1	TRUE	+	TRUE	0	MEG3	-99216
chr14	105470748	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	MTA1	FALSE	+	FALSE	22	MTA1	22
chr14	106585939	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LINC00221	FALSE	+	FALSE	90423	ELK2AP	-913131
chr14	19887629	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	OR4K2	FALSE	+	FALSE	10416	CCNB1IP1	423737
chr14	21821465	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	OR4E1	FALSE	-	FALSE	-150447	NDRG2	-750592
chr14	21858596	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	OR4E1	FALSE	-	FALSE	-187578	NDRG2	-787723
chr14	23009950	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	C14orf93	TRUE	-	FALSE	0	MMP14	162349
chr14	26184196	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	NOVA1	FALSE	-	FALSE	261685	FOXG1	-2582874
chr14	27029141	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	MIR4307HG	FALSE	+	FALSE	114397	FOXG1	-1737929
chr14	27956406	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LOC728755	FALSE	-	FALSE	-283184	FOXG1	-810664
chr14	29351123	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	PRKD1	FALSE	-	FALSE	225354	PRKD1	225354
chr14	31449160	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LOC101927124,DTD2	TRUE	+,-	FALSE	0	PRKD1	-1521417
chr14	31905329	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LINC02313	FALSE	+	FALSE	-39522	PRKD1	-1977586
chr14	34818355	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	BAZ1A	TRUE	-	FALSE	0	NFKBIA	583153
chr14	39693567	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	FBXO33	FALSE	-	FALSE	-261066	FOXA1	-2098446
chr14	44504814	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	FSCB	TRUE	-	TRUE	-0	FSCB	-0
chr14	48083984	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LINC00648	FALSE	-	FALSE	-288969	ARF6	-1809032
chr14	48573781	-	hg38	50	testPatient	testPatient	GTSP9995	T-CELLS	M1	2	0.039944078290393446	LINC00648	FALSE	-	FALSE	-778766	ARF6	-1319235
chr14	53719007	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	MIR5580	FALSE	-	FALSE	229418	CDKN3	-677859
chr14	56763447	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	OTX2	FALSE	-	FALSE	37258	OTX2	37258
chr14	63129632	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	RHOJ	FALSE	+	FALSE	-74750	SYNE2	-723331
chr14	63500432	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	PPP2R5E	TRUE	-	FALSE	0	SYNE2	-352531
chr14	68473352	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	RAD51B	TRUE	+	FALSE	-0	RAD51B	-0
chr14	73621930	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	ACOT6	FALSE	+	FALSE	2041	PNMA1	89851
chr14	78915694	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	NRXN3	TRUE	+	FALSE	0	DIO2	1281829
chr14	79662715	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	NRXN3	TRUE	+	FALSE	-0	DIO2	534808
chr14	81050057	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	TSHR	TRUE	+	FALSE	0	TSHR	0
chr14	86354213	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LINC02328	FALSE	+	FALSE	224434	PTPN21	2111563
chr14	88101237	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LINC01146	FALSE	+	FALSE	13890	PTPN21	364539
chr14	91234909	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	GPR68	TRUE	-	TRUE	-0	GPR68	-0
chr14	96264183	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	BDKRB1	TRUE	+	TRUE	-0	VRK1	-533162
chr14	22160242	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LOC105370401	FALSE	-	FALSE	219161	MMP14	-676289
chr14	24202689	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	TSSK4	FALSE	+	FALSE	-2960	BCL2L2	890929
chr14	27006654	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	MIR4307HG	FALSE	+	FALSE	91910	FOXG1	-1760416
chr14	27281219	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LOC728755	FALSE	-	FALSE	40605	FOXG1	-1485851
chr14	30057249	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	PRKD1	FALSE	-	FALSE	-129506	PRKD1	-129506
chr14	31473129	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	GPR33	FALSE	-	FALSE	9813	PRKD1	-1545386
chr14	34109484	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	EGLN3	FALSE	-	FALSE	-158405	NFKBIA	1292024
chr14	36179388	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	PTCSC3	FALSE	-	FALSE	-2736	NKX2-1	337007
chr14	39520876	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	FBXO33	FALSE	-	FALSE	-88375	FOXA1	-1925755
chr14	41021943	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LINC02315	TRUE	+	FALSE	0	FOXA1	-3426822
chr14	41984131	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LRFN5	FALSE	+	FALSE	79581	FSCB	2520016
chr14	42049410	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LRFN5	FALSE	+	FALSE	144860	FSCB	2454737
chr14	42423399	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LRFN5	FALSE	+	FALSE	518849	FSCB	2080748
chr14	44141037	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	FSCB	FALSE	-	FALSE	363110	FSCB	363110
chr14	51674555	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	FRMD6	TRUE	+	FALSE	-0	NIN	-843433
chr14	53345925	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LOC101927620	FALSE	+	FALSE	188396	CDKN3	-1050941
chr14	54639436	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	SAMD4A	TRUE	+	FALSE	0	GMFB	-150409
chr14	57320493	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	AP5M1	FALSE	+	FALSE	30413	OTX2	-510016
chr14	57554477	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	SLC35F4	FALSE	-	FALSE	9443	OTX2	-744000
chr14	62559066	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	KCNH5	FALSE	-	FALSE	147505	SYNE2	-1293897
chr14	70845599	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	MAP3K9	FALSE	-	FALSE	-36427	ZFP36L1	-2049355
chr14	72315535	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	RGS6	TRUE	+	FALSE	-0	PNMA1	1396246
chr14	76684197	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	VASH1	FALSE	+	FALSE	-77693	TGFB3	-701185
chr14	77421106	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	NOXRED1	TRUE	-	FALSE	0	TGFB3	-1438094
chr14	80184338	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	DIO2	FALSE	-	FALSE	13185	DIO2	13185
chr14	97810952	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LINC02312	FALSE	-	FALSE	-48120	VRK1	929337
chr15	100646531	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	ASB7	TRUE	+	FALSE	-0	IGF1R	1682000
chr15	101343653	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	PCSK6	TRUE	-	FALSE	-0	IGF1R	2379122
chr15	35557173	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	DPH6-AS1	TRUE	+	FALSE	0	NUTM1	1199435
chr15	36608758	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	C15orf41	TRUE	+	FALSE	0	RASGRP1	1879337
chr15	43860219	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	WDR76	TRUE	+	FALSE	-0	B2M	-851266
chr15	47688169	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	SEMA6D	TRUE	+	FALSE	-0	SHC4	1135566
chr15	48795786	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	CEP152	TRUE	-	FALSE	0	SHC4	27949
chr15	56858052	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LOC145783	FALSE	-	FALSE	28116	TCF12	-60036
chr15	57661958	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	MYZAP,GCOM1	TRUE	+,+	FALSE	0	TCF12	370696
chr15	67370761	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	IQCH	TRUE	+	FALSE	0	MAP2K5	-171920
chr15	72456870	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	TMEM202-AS1	TRUE	-	FALSE	0	PKM	-225245
chr15	74132019	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	ISLR2	TRUE	+	FALSE	0	PML	84199
chr15	76090311	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	TMEM266	TRUE	+	FALSE	0	CSPG4	-377462
chr15	76168519	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	TMEM266	TRUE	+	FALSE	-0	CSPG4	-455670
chr15	78442027	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	IREB2	TRUE	+	FALSE	0	CHRNB4	182082
chr15	86316370	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	AGBL1,AGBL1-AS1	TRUE	+,-	FALSE	-0	AKAP13	567011
chr15	88960353	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	MFGE8	FALSE	-	FALSE	-46883	ABHD2	-127795
chr15	93160324	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	RGMA	FALSE	-	FALSE	-71109	CHD2	132316
chr15	95909322	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	NR2F2-AS1	FALSE	-	FALSE	218036	IGF1R	-2739215
chr15	99983983	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	ADAMTS17	TRUE	-	FALSE	-0	IGF1R	1019452
chr15	101085395	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LRRK1	FALSE	+	FALSE	12504	IGF1R	2120864
chr15	22221635	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	MIR1268A	FALSE	-	FALSE	3641	MKRN3	-1343670
chr15	33926463	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	AVEN	TRUE	-	FALSE	-0	NUTM1	-416850
chr15	37020965	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	MEIS2	TRUE	-	FALSE	0	RASGRP1	1467130
chr15	39030644	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	C15orf54	FALSE	+	FALSE	-220023	RASGRP1	-465837
chr15	41927421	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	EHD4,EHD4-AS1	TRUE	-,+	FALSE	-0	TYRO3	348082
chr15	42289502	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	GANC	TRUE	+	FALSE	0	TYRO3	710163
chr15	46416478	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LOC105370802	FALSE	+	FALSE	485408	HMGN2P46	859747
chr15	59614685	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	GCNT3	TRUE	+	FALSE	0	GCNT3	0
chr15	61529284	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LINC02349	FALSE	+	FALSE	-200632	LACTB	-1592514
chr15	62687438	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	TLN2	TRUE	+	FALSE	0	LACTB	-434360
chr15	65266021	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	PARP16	TRUE	-	FALSE	-0	MAP2K1	-1120850
chr15	68364754	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	ITGA11	TRUE	-	TRUE	-0	ITGA11	-0
chr15	72086358	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	MYO9A	TRUE	-	FALSE	0	PKM	112669
chr15	74341876	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	CYP11A1	TRUE	-	FALSE	-0	UBL7	104099
chr15	75039035	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	PPCDC	TRUE	+	FALSE	-0	NEIL1	-307953
chr15	77374403	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	PEAK1	TRUE	-	FALSE	0	CHRNB4	1249706
chr15	86161522	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	AGBL1	TRUE	+	FALSE	0	AKAP13	412163
chr16	10255307	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	GRIN2A	FALSE	-	FALSE	-72552	CIITA	-621889
chr16	12265878	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	SNX29	TRUE	+	FALSE	0	SNX29	0
chr16	12294527	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	SNX29	TRUE	+	FALSE	-0	SNX29	-0
chr16	13675488	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	ERCC4	FALSE	+	FALSE	-244667	ERCC4	-244667
chr16	14669687	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	BFAR	FALSE	+	FALSE	450	ERCC4	717338
chr16	17120262	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	XYLT1	TRUE	-	FALSE	-0	ABCC1	977187
chr16	17351412	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	XYLT1	TRUE	-	FALSE	0	ABCC1	1208337
chr16	24471962	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	RBBP6	FALSE	+	FALSE	-67623	RBBP6	-67623
chr16	25480944	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	HS3ST4	FALSE	+	FALSE	-211080	RBBP6	908080
chr16	29182596	-	hg38	50	testPatient	testPatient	GTSP9995	T-CELLS	M1	2	0.039944078290393446	RRN3P2	FALSE	+	FALSE	65877	EIF3C	446865
chr16	34062577	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	ENPP7P13	FALSE	+	FALSE	278301	ITGAX	2679579
chr16	34665096	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	UBE2MP1	FALSE	-	FALSE	504333	ITGAX	3282098
chr16	36397100	-	hg38	7	testPatient	testPatient	GTSP9995	T-CELLS	M1	1	0.019972039145196723	LINC02167	FALSE	+	FALSE	640475	ITGAX	5014102
chr16	52416658	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	TOX3	FALSE	-	FALSE	19756	CHD9	-638333
chr16	53814264	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	FTO	TRUE	+	FALSE	0	RBL2	322615
chr16	53874494	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	FTO	TRUE	+	FALSE	0	RBL2	382845
chr16	58359289	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	GINS3	FALSE	+	FALSE	-33103	CFAP20	-229863
chr16	72569817	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LINC01572	TRUE	-	FALSE	0	ZFHX3	213066
chr16	72802190	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	ZFHX3	TRUE	-	FALSE	-0	ZFHX3	-0
chr16	77504221	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	ADAMTS18	FALSE	-	FALSE	-69106	ADAMTS18	-69106
chr16	82301075	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	MPHOSPH6	FALSE	-	FALSE	-130850	CDH13	-325717
chr16	1029618	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	SSTR5-AS1	FALSE	-	FALSE	34461	SOX8	42638
chr16	12809987	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	CPPED1	FALSE	-	FALSE	-6099	SNX29	235697
chr16	2093474	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	PKD1,LOC105371049	TRUE	-,+	FALSE	-0	TSC2	4753
chr16	26768458	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	C16orf82	FALSE	+	FALSE	-298438	KDM8	-435026
chr16	27919786	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	GSG1L	TRUE	-	FALSE	-0	IL21R	467743
chr16	28299445	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	SBK1	TRUE	+	FALSE	0	EIF3C	-389111
chr16	3258404	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	MEFV	FALSE	-	FALSE	-1776	TRAP1	399631
chr16	33849668	+	hg38	25	testPatient	testPatient	GTSP9995	T-CELLS	M1	1	0.019972039145196723	ENPP7P13	FALSE	+	FALSE	65392	ITGAX	2466670
chr16	35961253	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LINC02167	FALSE	+	FALSE	204628	ITGAX	4578255
chr16	38266733	+	hg38	22	testPatient	testPatient	GTSP9995	T-CELLS	M1	1	0.019972039145196723	LINC02167	FALSE	+	FALSE	2510108	ITGAX	6883735
chr16	50352298	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	BRD7	TRUE	-	FALSE	0	CYLD	-389750
chr16	54802975	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LOC101927480	FALSE	-	FALSE	44272	MMP2	-675853
chr16	56593554	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	MT3	FALSE	+	FALSE	2465	AMFR	-168015
chr16	59510940	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	APOOP5	FALSE	-	FALSE	243190	CFAP20	-1381514
chr16	61254457	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	CDH8	FALSE	-	FALSE	397552	CFAP20	-3125031
chr16	64327930	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	CDH11	FALSE	-	FALSE	615821	CDH11	615821
chr16	66035145	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	CDH5	FALSE	+	FALSE	-331460	CDH11	-913007
chr16	66363619	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	CDH5	FALSE	+	FALSE	-2986	CBFB	-665526
chr16	73016215	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	ZFHX3	TRUE	-	FALSE	0	ZFHX3	0
chr16	75595118	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	ADAT1	FALSE	-	FALSE	1759	ADAMTS18	1687008
chr16	81507224	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	CMIP	TRUE	+	FALSE	0	CDH13	-1119568
chr16	86864726	+	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	LINC02188	FALSE	+	FALSE	126899	FOXL1	283027
chr17	1455922	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	CRK	TRUE	-	TRUE	0	CRK	0
chr17	20951714	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	6	0.11983223487118035	LOC339260	TRUE	+	FALSE	0	SPECC1	636954
chr17	26379139	-	hg38	38	testPatient	testPatient	GTSP9995	T-CELLS	M1	2	0.039944078290393446	LOC105371703	FALSE	-	FALSE	693247	KSR1	-1092869
chr17	28981120	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	SEZ6	TRUE	-	FALSE	0	TRAF4	230161
chr17	29749186	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	SSH2	TRUE	-	FALSE	-0	TRAF4	998227
chr17	31982546	-	hg38	125	testPatient	testPatient	GTSP9995	T-CELLS	M1	5	0.09986019572598363	SUZ12	TRUE	+	FALSE	-0	SUZ12	-0
